Ano,Município,Faixa Empr Início Jan,Salário,SaldoMov
2013,352900,01,1887873,2135
2013,352900,02,-374449,-262
2013,352900,03,-463056,-268
2013,352900,04,-430647,-220
2013,352900,05,-222407,-101
2013,352900,06,-9868,70
2013,352900,07,13044,160
2013,352900,08,-1367633,-527
2013,352900,09,-558885,537
2013,352940,01,1947454,1595
2013,352940,02,-75401,-22
2013,352940,03,-6923,32
2013,352940,04,-725660,-223
2013,352940,05,-355565,115
2013,352940,06,-2073918,-746
2013,352940,07,-1794913,-876
2013,352940,08,308998,165
2013,352940,09,-578812,-453
2013,353060,01,2895752,2722
2013,353060,02,-222719,-184
2013,353060,03,-603649,-365
2013,353060,04,-434457,53
2013,353060,05,-923534,-254
2013,353060,06,-2493336,-961
2013,353060,07,-2082876,-142
2013,353060,08,-717609,-203
2013,353060,09,613464,1616
2013,353070,01,1102321,1031
2013,353070,02,-193436,-196
2013,353070,03,-86096,-65
2013,353070,04,-336308,-106
2013,353070,05,-42791,13
2013,353070,06,-553847,-186
2013,353070,07,-125806,-28
2013,353070,08,-162120,-4
2013,353070,09,-1231630,-1037
2013,353080,01,1130866,1032
2013,353080,02,-134566,-99
2013,353080,03,-50496,-11
2013,353080,04,-324710,-125
2013,353080,05,-75814,-24
2013,353080,06,-236566,140
2013,353080,07,49952,99
2013,353080,08,-340955,-53
2013,353080,09,687067,-107
2013,353440,01,3889753,3759
2013,353440,02,-338042,-283
2013,353440,03,-766264,-458
2013,353440,04,-1223972,-515
2013,353440,05,-736308,171
2013,353440,06,-2684161,-674
2013,353440,07,-1710382,-751
2013,353440,08,-1320156,13
2013,353440,09,-2403512,2318
2013,353650,01,403159,646
2013,353650,02,-119477,-55
2013,353650,03,-335289,-189
2013,353650,04,-342640,-140
2013,353650,05,-355826,-78
2013,353650,06,-1299038,-252
2013,353650,07,-2758423,-450
2013,353650,08,107539,179
2013,353650,09,-13030603,-3851
2013,353800,01,1359858,1209
2013,353800,02,-200820,-118
2013,353800,03,-106408,-92
2013,353800,04,-42571,53
2013,353800,05,-865540,-123
2013,353800,06,-748546,-393
2013,353800,07,1364245,666
2013,353800,08,-625557,-188
2013,353800,09,-794932,-27
2013,353870,01,3798482,3223
2013,353870,02,-712356,-430
2013,353870,03,-1266099,-635
2013,353870,04,-279253,-41
2013,353870,05,-981664,-141
2013,353870,06,-428628,64
2013,353870,07,8603,210
2013,353870,08,-781440,-31
2013,353870,09,-324527,435
2013,353980,01,437702,410
2013,353980,02,-26662,-10
2013,353980,03,-97897,-136
2013,353980,04,140120,224
2013,353980,05,-403312,-274
2013,353980,06,-177320,36
2013,353980,07,-253801,-200
2013,353980,08,-562851,39
2013,353980,09,-1171448,-142
2013,354100,01,1024930,1025
2013,354100,02,-101574,-131
2013,354100,03,-212578,-168
2013,354100,04,-29229,106
2013,354100,05,-122016,-95
2013,354100,06,-331325,-299
2013,354100,07,-167278,-131
2013,354100,08,-494988,-400
2013,354140,01,2042792,1836
2013,354140,02,-472788,-368
2013,354140,03,-711220,-386
2013,354140,04,-129819,16
2013,354140,05,-305589,-23
2013,354140,06,-509601,-371
2013,354140,07,-860524,-381
2013,354140,08,131725,157
2013,354140,09,-64332,214
2013,354340,01,8173572,7165
2013,354340,02,-978132,-641
2013,354340,03,-1659880,-764
2013,354340,04,-2444348,-702
2013,354340,05,-1087440,-356
2013,354340,06,-1441247,259
2013,354340,07,-773007,-18
2013,354340,08,421120,1030
2013,354340,09,186628,1060
2013,354390,01,1446873,1412
2013,354390,02,-155979,-93
2013,354390,03,-321702,-129
2013,354390,04,-540241,-353
2013,354390,05,-388766,-186
2013,354390,06,-411985,-56
2013,354390,07,-383499,-56
2013,354390,08,-747998,-86
2013,354390,09,53754,268
2013,354520,01,1080798,999
2013,354520,02,-206600,-130
2013,354520,03,-264222,-136
2013,354520,04,-252165,-40
2013,354520,05,-34501,44
2013,354520,06,-918237,-454
2013,354520,07,-140480,315
2013,354520,09,94968,350
2013,354580,01,1548865,1217
2013,354580,02,-108295,-51
2013,354580,03,-112090,-117
2013,354580,04,-350239,-175
2013,354580,05,-120221,59
2013,354580,06,27899,258
2013,354580,07,-5160,125
2013,354580,08,130781,215
2013,354580,09,675981,699
2013,354730,01,2646767,1724
2013,354730,02,81558,20
2013,354730,03,115052,121
2013,354730,04,169355,364
2013,354730,05,-556724,-156
2013,354730,06,-1173331,-433
2013,354730,07,-237733,4
2013,354730,08,558670,421
2013,354730,09,-1649449,-26
2013,354780,01,5792378,4652
2013,354780,02,-813932,-495
2013,354780,03,-1221376,-661
2013,354780,04,-776840,28
2013,354780,05,-1735174,-401
2013,354780,06,-720866,79
2013,354780,07,-45743,571
2013,354780,08,-531577,-100
2013,354780,09,2986339,1956
2013,354850,01,3069507,2834
2013,354850,02,-472999,-251
2013,354850,03,-338447,-95
2013,354850,04,-801472,-303
2013,354850,05,-2799,317
2013,354850,06,1527461,992
2013,354850,07,-488733,181
2013,354850,08,-2253412,-1649
2013,354850,09,-2150500,-922
2013,354870,01,4668583,4823
2013,354870,02,-606836,-385
2013,354870,03,-1452000,-754
2013,354870,04,-2399781,-718
2013,354870,05,-2276954,-714
2013,354870,06,-2098543,-55
2013,354870,07,-2862259,-197
2013,354870,08,-2276026,53
2013,354870,09,-10324450,800
2013,354880,01,1091960,1023
2013,354880,02,-380872,-164
2013,354880,03,-593196,-277
2013,354880,04,-1303715,-470
2013,354880,05,-1385594,-17
2013,354880,06,-864742,-401
2013,354880,07,-1010720,-409
2013,354880,08,-93941,-135
2013,354880,09,-8231834,-706
2013,354890,01,1777889,1814
2013,354890,02,-259426,-110
2013,354890,03,-606331,-293
2013,354890,04,-334900,-133
2013,354890,05,-201852,25
2013,354890,06,-575091,-195
2013,354890,07,-606628,-267
2013,354890,08,454173,766
2013,354890,09,76372,268
2013,354980,01,4315291,3795
2013,354980,02,-815565,-513
2013,354980,03,-803611,-437
2013,354980,04,-1025417,-396
2013,354980,05,-821683,1
2013,354980,06,-506647,262
2013,354980,07,-812598,-273
2013,354980,08,-1340305,-598
2013,354980,09,-739928,275
2013,354990,01,4808134,4484
2013,354990,02,-901298,-777
2013,354990,03,-1183562,-503
2013,354990,04,-1500401,-736
2013,354990,05,-775716,-278
2013,354990,06,-1299029,-52
2013,354990,07,-1067361,-263
2013,354990,08,-603410,-201
2013,354990,09,-9056653,-2897
2013,355030,01,129406566,93421
2013,355030,02,-14418425,-8939
2013,355030,03,-27926736,-10811
2013,355030,04,-41571608,-10207
2013,355030,05,-38494734,-5284
2013,355030,06,-52962527,-3171
2013,355030,07,-33470121,7465
2013,355030,08,-29759797,-277
2013,355030,09,-82679696,-7642
2013,355070,01,298852,254
2013,355070,02,-150846,-214
2013,355070,03,185997,94
2013,355070,04,-71215,-96
2013,355070,05,-122612,-83
2013,355070,06,-266638,-158
2013,355070,07,503309,380
2013,355100,01,580200,698
2013,355100,02,-54516,-74
2013,355100,03,-326684,-192
2013,355100,04,44096,46
2013,355100,05,-525446,-332
2013,355100,06,-391506,-148
2013,355100,07,-113406,-153
2013,355100,08,-88377,-78
2013,355100,09,-252314,-101
2013,355170,01,1181806,900
2013,355170,02,78354,55
2013,355170,03,-412465,-179
2013,355170,04,-132137,-23
2013,355170,05,671529,357
2013,355170,06,-37530,126
2013,355170,07,-389392,253
2013,355170,08,-1734888,-392
2013,355170,09,436904,876
2013,355220,01,12459349,8643
2013,355220,02,-366962,-221
2013,355220,03,-921305,-366
2013,355220,04,-1429992,-598
2013,355220,05,-1549807,-336
2013,355220,06,-1299618,248
2013,355220,07,-1603574,-601
2013,355220,08,-2090882,365
2013,355220,09,-922229,707
2013,355240,01,1686101,1560
2013,355240,02,-222753,-142
2013,355240,03,-246976,-113
2013,355240,04,-387381,-172
2013,355240,05,-546687,-76
2013,355240,06,-1071566,-62
2013,355240,07,-365301,-7
2013,355240,08,-841587,163
2013,355240,09,-619583,102
2013,355250,01,1484232,1478
2013,355250,02,98287,-49
2013,355250,03,-149366,-83
2013,355250,04,-384896,-23
2013,355250,05,-319982,-84
2013,355250,06,-453052,-91
2013,355250,07,-533259,-30
2013,355250,08,-1219753,-255
2013,355250,09,-191125,89
2013,355280,01,2036254,1471
2013,355280,02,23135,24
2013,355280,03,-266024,-122
2013,355280,04,-189550,0
2013,355280,05,-777151,-131
2013,355280,06,274083,448
2013,355280,07,-190585,-217
2013,355280,08,-923218,-758
2013,355280,09,-455511,342
2013,355410,01,2331955,1910
2013,355410,02,-334398,-360
2013,355410,03,-536589,-548
2013,355410,04,-517667,-287
2013,355410,05,-391210,-276
2013,355410,06,-1329509,-590
2013,355410,07,-1341497,-621
2013,355410,08,-1302483,-384
2013,355410,09,-1304449,836
2013,355620,01,1041436,828
2013,355620,02,-225305,-103
2013,355620,03,-473038,-208
2013,355620,04,-596083,-167
2013,355620,05,-123236,-33
2013,355620,06,-812734,-151
2013,355620,07,-365789,-44
2013,355620,08,-465487,33
2013,355620,09,-561164,61
2013,355670,01,471390,389
2013,355670,02,-87109,-41
2013,355670,03,-46628,-1
2013,355670,04,-101763,-13
2013,355670,05,-536588,-25
2013,355670,06,-532999,231
2013,355670,07,-770160,-132
2013,355670,08,-679198,-18
2013,355670,09,-343666,552
2013,410180,01,3230203,796
2013,410180,02,-170009,-60
2013,410180,03,-333582,-163
2013,410180,04,-83359,87
2013,410180,05,-353168,-71
2013,410180,06,-1093912,-295
2013,410180,07,-1319239,-443
2013,410180,08,-4492636,-751
2013,410180,09,-184678,-98
2013,410480,01,3696791,3568
2013,410480,02,-387608,-185
2013,410480,03,-748448,-295
2013,410480,04,-766623,-64
2013,410480,05,-263968,276
2013,410480,06,-1393278,-420
2013,410480,07,-358473,-8
2013,410480,08,-32245,331
2013,410480,09,-656709,244
2013,410690,01,18626908,18062
2013,410690,02,-3835854,-2013
2013,410690,03,-6633194,-2615
2013,410690,04,-7547460,-638
2013,410690,05,-5236967,-10
2013,410690,06,-3936290,966
2013,410690,07,-9799639,-1634
2013,410690,08,-3826130,812
2013,410690,09,-18450116,-3953
2013,410830,01,2975094,2505
2013,410830,02,-266681,-165
2013,410830,03,-328898,-188
2013,410830,04,-194588,44
2013,410830,05,-150387,-7
2013,410830,06,52910,476
2013,410830,07,-3165,61
2013,410830,08,-913035,-709
2013,410830,09,-309622,19
2013,410940,01,1739558,1792
2013,410940,02,-50771,-81
2013,410940,03,-192728,8
2013,410940,04,-61448,170
2013,410940,05,-143103,91
2013,410940,06,-23192,57
2013,410940,07,-107381,170
2013,410940,08,-14891,109
2013,411370,01,6176290,6464
2013,411370,02,-1445823,-985
2013,411370,03,-1223633,-445
2013,411370,04,-1242988,-45
2013,411370,05,-1596523,-537
2013,411370,06,-193708,378
2013,411370,07,-597321,-191
2013,411370,08,-1450075,-685
2013,411370,09,392389,438
2013,411520,01,4499599,4736
2013,411520,02,-758171,-283
2013,411520,03,-652627,-1
2013,411520,04,-1828125,-547
2013,411520,05,104400,787
2013,411520,06,-1384065,-101
2013,411520,07,310255,645
2013,411520,08,161313,295
2013,411520,09,440660,1106
2013,411820,01,995814,1006
2013,411820,02,-179748,-83
2013,411820,03,-77998,110
2013,411820,04,-515853,-93
2013,411820,05,-245381,120
2013,411820,06,-434540,35
2013,411820,07,-57079,34
2013,411820,08,105862,114
2013,411820,09,-19199,-3
2013,411915,01,-826663,43
2013,411915,02,-75516,-3
2013,411915,03,-428536,-113
2013,411915,04,-135211,24
2013,411915,05,-153731,82
2013,411915,06,-359826,-39
2013,411915,07,534037,462
2013,411915,08,-79261,-31
2013,411915,09,203964,11
2013,411990,01,1716675,1724
2013,411990,02,-270059,-209
2013,411990,03,-785547,-290
2013,411990,04,-229582,-84
2013,411990,05,-367663,-34
2013,411990,06,-432586,-247
2013,411990,07,-457334,180
2013,411990,08,-216618,82
2013,411990,09,1780007,583
2013,412550,01,1751281,1926
2013,412550,02,-21565,53
2013,412550,03,-587585,-118
2013,412550,04,-8019,434
2013,412550,05,-1760996,-587
2013,412550,06,-690107,290
2013,412550,07,-1196434,-58
2013,412550,08,-1216090,-876
2013,412550,09,-338342,326
2013,412770,01,547688,827
2013,412770,02,-96343,0
2013,412770,03,-180462,-76
2013,412770,04,-186116,198
2013,412770,05,-153007,9
2013,412770,06,-38833,228
2013,412770,07,-317326,-269
2013,412770,08,-47864,-31
2013,412770,09,709948,474
2013,420240,01,3074283,2869
2013,420240,02,-790032,-219
2013,420240,03,-1568785,-515
2013,420240,04,-2123860,-514
2013,420240,05,-1344731,-12
2013,420240,06,-3441254,51
2013,420240,07,-1317459,174
2013,420240,08,-318177,453
2013,420240,09,-600890,183
2013,420290,01,2084872,1921
2013,420290,02,-257786,-105
2013,420290,03,-412463,-138
2013,420290,04,-338908,30
2013,420290,05,-211066,25
2013,420290,06,-719101,-181
2013,420290,07,129280,211
2013,420290,08,-199452,55
2013,420290,09,-183110,7
2013,420420,01,1464382,1536
2013,420420,02,-388632,-134
2013,420420,03,-502687,-93
2013,420420,04,-431158,251
2013,420420,05,-76106,359
2013,420420,06,66451,518
2013,420420,07,-498753,-152
2013,420420,08,-60840,88
2013,420420,09,70817,378
2013,420460,01,1709588,1754
2013,420460,02,-397620,-188
2013,420460,03,-369024,-122
2013,420460,04,-615085,-131
2013,420460,05,-275477,125
2013,420460,06,-109925,383
2013,420460,07,-194844,419
2013,420460,08,-190422,32
2013,420460,09,138934,78
2013,420540,01,3945104,4129
2013,420540,02,-1745553,-876
2013,420540,03,-1526741,-861
2013,420540,04,-1904278,-276
2013,420540,05,-793018,202
2013,420540,06,-1027107,600
2013,420540,07,-464802,301
2013,420540,08,-1827420,1292
2013,420540,09,-780672,2355
2013,420820,01,1012254,1764
2013,420820,02,-200500,-165
2013,420820,03,-762470,-175
2013,420820,04,-715471,47
2013,420820,05,-1734385,-269
2013,420820,06,195753,1023
2013,420820,07,-232855,48
2013,420820,08,-4043435,-368
2013,420820,09,-967832,-96
2013,420890,01,1561752,1681
2013,420890,02,-312712,-78
2013,420890,03,-304757,146
2013,420890,04,-586038,-71
2013,420890,05,-1346179,-303
2013,420890,06,-1131425,63
2013,420890,07,-646536,-62
2013,420890,08,-275155,222
2013,420890,09,-1542955,11
2013,420910,01,4230841,4103
2013,420910,02,-1025138,-394
2013,420910,03,-1602009,-462
2013,420910,04,-2207348,-291
2013,420910,05,-1246523,502
2013,420910,06,-3575339,30
2013,420910,07,-755103,279
2013,420910,08,-163089,1357
2013,420910,09,-2528594,771
2013,420930,01,972817,999
2013,420930,02,-108686,-16
2013,420930,03,-163052,15
2013,420930,04,-151775,99
2013,420930,05,-232425,16
2013,420930,06,-197294,33
2013,420930,07,-147209,34
2013,420930,08,362863,379
2013,421660,01,2470953,2127
2013,421660,02,-598550,-245
2013,421660,03,-763919,-291
2013,421660,04,-896353,-162
2013,421660,05,-274395,448
2013,421660,06,-388051,198
2013,421660,07,518810,566
2013,421660,08,568639,459
2013,421660,09,1247306,2073
2013,430210,01,1624520,1535
2013,430210,02,-49797,93
2013,430210,03,97256,223
2013,430210,04,-473485,-25
2013,430210,05,-397253,-77
2013,430210,06,-164692,72
2013,430210,07,-134002,73
2013,430210,08,-432598,-32
2013,430210,09,100474,78
2013,430310,01,693649,693
2013,430310,02,92987,87
2013,430310,03,-158091,21
2013,430310,04,22094,98
2013,430310,05,-276726,-25
2013,430310,06,-566494,48
2013,430310,07,-112613,38
2013,430310,08,86447,26
2013,430310,09,-400004,-296
2013,430460,01,2014556,1934
2013,430460,02,-155398,-50
2013,430460,03,-234556,-30
2013,430460,04,-721194,-148
2013,430460,05,-627133,-141
2013,430460,06,-1087779,-221
2013,430460,07,-912233,-204
2013,430460,08,-2196591,-813
2013,430460,09,1676151,1447
2013,430510,01,3699873,3935
2013,430510,02,-898508,-114
2013,430510,03,-1819507,-272
2013,430510,04,-1767131,71
2013,430510,05,-1021912,157
2013,430510,06,-2455071,-304
2013,430510,07,-1057659,236
2013,430510,08,-1574427,161
2013,430510,09,-4757870,-1023
2013,430920,01,1472682,1590
2013,430920,02,-64499,-54
2013,430920,03,-146705,-43
2013,430920,04,92682,211
2013,430920,05,-388410,-131
2013,430920,06,90995,449
2013,430920,07,62358,247
2013,430920,08,221192,476
2013,430920,09,1074501,1487
2013,430930,01,1508573,1212
2013,430930,02,51722,21
2013,430930,03,-14271,-5
2013,430930,04,-103747,61
2013,430930,05,-147644,30
2013,430930,06,-375904,-117
2013,430930,07,571365,539
2013,430930,08,-62032,123
2013,431340,01,1899765,2204
2013,431340,02,-483803,-363
2013,431340,03,-586474,-265
2013,431340,04,-283649,418
2013,431340,05,-211128,35
2013,431340,06,-655604,-11
2013,431340,07,-765475,-293
2013,431340,08,-866829,-418
2013,431340,09,570561,406
2013,431410,01,1300696,1403
2013,431410,02,60652,94
2013,431410,03,-254150,151
2013,431410,04,-401891,52
2013,431410,05,-274341,92
2013,431410,06,-218661,102
2013,431410,07,-326792,-18
2013,431410,08,-156530,26
2013,431410,09,-375494,147
2013,431440,01,2085282,2373
2013,431440,02,-100233,-129
2013,431440,03,-146252,-187
2013,431440,04,-446353,-223
2013,431440,05,-236627,22
2013,431440,06,-281848,-131
2013,431440,07,288886,308
2013,431440,08,-126286,166
2013,431440,09,66596,31
2013,431490,01,11235147,10992
2013,431490,02,-2511097,-1191
2013,431490,03,-2170966,-754
2013,431490,04,-2436297,161
2013,431490,05,-2580417,1100
2013,431490,06,-3294555,1195
2013,431490,07,-5398920,-866
2013,431490,08,-1093384,470
2013,431490,09,-3267165,1578
2013,431560,01,380776,744
2013,431560,02,75168,53
2013,431560,03,-236642,-157
2013,431560,04,-306461,-23
2013,431560,05,-40681,168
2013,431560,06,-2402238,42
2013,431560,07,-1891242,-141
2013,431560,08,-1643793,-521
2013,431560,09,-2589029,318
2013,431680,01,949801,1067
2013,431680,02,-83715,-74
2013,431680,03,-297127,-113
2013,431680,04,-338139,-80
2013,431680,05,-58757,219
2013,431680,06,-422695,-106
2013,431680,07,-27359,140
2013,431680,08,-1840336,-149
2013,431680,09,-103315,-59
2013,431690,01,1463354,1650
2013,431690,02,-212331,-161
2013,431690,03,-127083,64
2013,431690,04,-347122,76
2013,431690,05,-322242,-31
2013,431690,06,-270699,165
2013,431690,07,-40700,89
2013,431690,08,-13172,256
2013,431690,09,251632,404
2013,431870,01,1067880,1115
2013,431870,02,-160902,-50
2013,431870,03,-25008,92
2013,431870,04,-311810,236
2013,431870,05,-123648,146
2013,431870,06,-1042811,-49
2013,431870,07,-495728,46
2013,431870,08,-430321,-348
2013,431870,09,-1008985,-1026
2013,432200,01,137870,137
2013,432200,02,31283,-8
2013,432200,03,82230,50
2013,432200,04,50354,123
2013,432200,05,172675,83
2013,432200,06,-343104,-126
2013,432200,07,-212101,-124
2013,432200,08,-468733,-1
2013,500270,01,5650740,5730
2013,500270,02,-1084413,-898
2013,500270,03,-1103386,-624
2013,500270,04,-916980,-282
2013,500270,05,-92659,298
2013,500270,06,-1042760,287
2013,500270,07,-1303505,-390
2013,500270,08,-812410,-569
2013,500270,09,-686156,567
2013,500370,01,906858,900
2013,500370,02,-228574,-207
2013,500370,03,-324964,-372
2013,500370,04,-177842,-70
2013,500370,05,5152,13
2013,500370,06,-365058,-145
2013,500370,07,270319,43
2013,500370,08,-59566,-104
2013,500370,09,1298235,508
2013,500830,01,1127546,860
2013,500830,02,-187773,-185
2013,500830,03,-254908,-177
2013,500830,04,-381838,-218
2013,500830,05,-60667,61
2013,500830,06,-960758,-515
2013,500830,07,-924678,-303
2013,500830,08,345290,391
2013,500830,09,12937070,6458
2013,510340,01,4695766,4543
2013,510340,02,-1153451,-938
2013,510340,03,-1278344,-782
2013,510340,04,-2463892,-1064
2013,510340,05,-279277,378
2013,510340,06,73597,1281
2013,510340,07,-1508275,-915
2013,510340,08,-631420,152
2013,510340,09,-439610,-39
2013,510760,01,1170885,1133
2013,510760,02,-276053,-220
2013,510760,03,-161501,-265
2013,510760,04,-272666,201
2013,510760,05,-377867,-84
2013,510760,06,18615,168
2013,510760,07,-600435,623
2013,510760,08,-1005097,-65
2013,510840,01,1276660,1349
2013,510840,02,-336501,-302
2013,510840,03,-365110,-277
2013,510840,04,-285249,-152
2013,510840,05,-344708,-133
2013,510840,06,-554744,-54
2013,510840,07,-276310,-138
2013,510840,08,-85701,43
2013,510840,09,-93424,31
2013,520110,01,2289351,2757
2013,520110,02,-447582,-347
2013,520110,03,-271931,-103
2013,520110,04,-636441,-210
2013,520110,05,-306644,16
2013,520110,06,-420971,345
2013,520110,07,-156901,27
2013,520110,08,153012,454
2013,520110,09,538383,904
