Ano,Município,IBGE Subsetor,Salário,SaldoMov
2017,351870,14,-33184,-5
2017,351870,15,-316072,-148
2017,351870,16,-706448,-251
2017,351870,17,-10252,-21
2017,351870,18,-76773,0
2017,351870,19,-3036103,-786
2017,351870,2,391,0
2017,351870,20,-256596,-70
2017,351870,21,-458008,-172
2017,351870,22,226132,119
2017,351870,23,-121833,-71
2017,351870,24,-57445,-19
2017,351870,25,-127320,-68
2017,351870,3,-64104,-28
2017,351870,4,68683,34
2017,351870,5,-1660,-1
2017,351870,6,-576836,-188
2017,351870,7,4022,1
2017,351870,8,-1356,-1
2017,351870,9,4554,3
2017,351880,1,-52497,-20
2017,351880,10,-981512,352
2017,351880,11,-2297857,-531
2017,351880,12,-32835,-15
2017,351880,13,-245443,-65
2017,351880,14,-287483,-267
2017,351880,15,-1127775,-347
2017,351880,16,-411864,1048
2017,351880,17,-991300,269
2017,351880,18,-882356,-31
2017,351880,19,-4479547,-643
2017,351880,2,-688085,-88
2017,351880,20,-3242268,-319
2017,351880,21,-1132364,-73
2017,351880,22,180655,339
2017,351880,23,-1171459,-185
2017,351880,24,-1261896,-363
2017,351880,25,-40069,-20
2017,351880,3,-1623765,2
2017,351880,4,-1516238,-119
2017,351880,5,-1051052,147
2017,351880,6,-1793558,-111
2017,351880,7,-418253,-53
2017,351880,8,-808788,-293
