Ano,Município,Raça Cor,Salário,SaldoMov
2016,411520,01,5859,16
2016,411520,02,-12869984,-3559
2016,411520,04,-361274,-80
2016,411520,06,-194291,-64
2016,411520,08,-1607815,-261
2016,411520,09,-30457,440
2016,411820,01,1204,2
2016,411820,02,-2214323,-512
2016,411820,04,-173334,-70
2016,411820,06,-45603,-23
2016,411820,08,736477,588
2016,411820,09,-231295,-1
2016,411915,01,-4757,-2
2016,411915,02,-5353550,-1679
2016,411915,04,-279655,-57
2016,411915,06,-154002,-110
2016,411915,08,-373629,181
2016,411915,09,-804371,-286
2016,411990,01,-19794,-7
2016,411990,02,-2780036,-259
2016,411990,04,-155136,-75
2016,411990,06,-150591,-42
2016,411990,08,-296870,-36
2016,411990,09,-212055,-18
2016,412550,01,-22403,-11
2016,412550,02,-11713245,-1907
2016,412550,04,-253881,-19
2016,412550,06,-112592,-85
2016,412550,08,-1070586,-125
2016,412550,09,-546173,-48
2016,412770,01,-6765,1
2016,412770,02,-1973593,-186
2016,412770,04,-31880,32
2016,412770,06,-2187,0
2016,412770,08,-525254,-139
2016,412770,09,833712,824
2016,420240,01,-6703,1
2016,420240,02,-17953078,-1697
2016,420240,04,-166388,-8
2016,420240,06,-431926,-178
2016,420240,08,-201268,232
2016,420240,09,-580977,134
2016,420290,01,-3569,-2
2016,420290,02,-4547449,-1109
2016,420290,04,-96444,-23
2016,420290,06,-368698,-220
2016,420290,08,239,102
2016,420290,09,318842,745
2016,420420,01,-93389,-55
2016,420420,02,-8131975,-860
2016,420420,04,-591306,-315
2016,420420,06,-13049,41
2016,420420,08,-361619,79
2016,420420,09,-630017,-40
2016,420460,01,-8938,-7
2016,420460,02,-6256356,-1636
2016,420460,04,-251304,-75
2016,420460,06,-20140,1
2016,420460,08,79379,100
2016,420460,09,-248717,64
2016,420540,01,-15047,23
2016,420540,02,-30902882,-4702
2016,420540,04,-1252951,-407
2016,420540,06,-630617,-398
2016,420540,08,-1656900,-69
2016,420540,09,-608884,575
2016,420820,01,-42250,-17
2016,420820,02,-15565801,-2813
2016,420820,04,-1329875,-313
2016,420820,06,-394659,-276
2016,420820,08,-372454,589
2016,420820,09,-833578,145
2016,420890,01,-86430,-39
2016,420890,02,-13755620,-3644
2016,420890,04,-161021,-81
2016,420890,06,-107510,-44
2016,420890,08,-854952,-283
2016,420890,09,-317410,138
2016,420910,01,-64129,-12
2016,420910,02,-29624963,-3562
2016,420910,04,-535982,-12
2016,420910,06,-694439,-425
2016,420910,08,-326116,601
2016,420910,09,-1582238,420
2016,420930,01,-2766,-2
2016,420930,02,-2651159,-944
2016,420930,04,-17555,-1
2016,420930,06,92793,71
2016,420930,08,-44750,41
2016,420930,09,-170766,-11
2016,421660,01,5193,-3
2016,421660,02,-9024427,-2325
2016,421660,04,-301048,-51
2016,421660,06,-351363,-167
2016,421660,08,-36192,215
2016,421660,09,-620474,310
2016,430210,01,-3686,0
2016,430210,02,-5455649,-1132
2016,430210,04,-235306,-125
2016,430210,06,-78475,-46
2016,430210,08,-82424,8
2016,430210,09,-679443,-326
2016,430310,01,-3021,-1
2016,430310,02,-4113135,-898
2016,430310,04,-448327,-244
2016,430310,06,-21553,-15
2016,430310,08,17780,12
2016,430310,09,-643427,-277
2016,430460,01,-29721,-13
2016,430460,02,-7811304,-1266
2016,430460,04,-163815,-74
2016,430460,06,2736,-8
2016,430460,08,-677378,-90
2016,430460,09,526299,269
2016,430510,01,2914,7
2016,430510,02,-26818297,-6567
2016,430510,04,-979265,-363
2016,430510,06,-169695,-93
2016,430510,08,-200113,441
2016,430510,09,-1351305,-322
2016,430920,01,-21185,-9
2016,430920,02,-7761083,-2980
2016,430920,04,-473030,-221
2016,430920,06,-31830,-12
2016,430920,08,-158514,-30
2016,430920,09,-10287,119
2016,430930,01,-2075,-4
2016,430930,02,-441417,-129
2016,430930,04,-2075,-5
2016,430930,06,-12210,-4
2016,430930,08,114573,118
2016,430930,09,-113280,-40
2016,431340,01,-9683,-1
2016,431340,02,-4799147,-763
2016,431340,04,47396,88
2016,431340,06,-21066,-6
2016,431340,08,-60850,23
2016,431340,09,-717923,-363
2016,431410,01,-1969,0
2016,431410,02,-5435077,-994
2016,431410,04,-31205,-13
2016,431410,06,-19813,-14
2016,431410,08,-133182,30
2016,431410,09,-295617,242
2016,431440,01,516,0
2016,431440,02,-4142689,-1654
2016,431440,04,-192577,-140
2016,431440,06,-15088,-13
2016,431440,08,-124097,-13
2016,431440,09,112716,99
2016,431490,01,-99285,-62
2016,431490,02,-61998058,-16054
2016,431490,04,-2806876,-1162
2016,431490,06,-401711,-281
2016,431490,08,-1251048,-289
2016,431490,09,-493770,1029
2016,431560,01,-16972,-6
2016,431560,02,-18473306,-4947
2016,431560,04,-571925,-208
2016,431560,06,-17271,-13
2016,431560,08,-595137,-255
2016,431560,09,-10062,420
2016,431680,01,-977,-1
2016,431680,02,-3533696,-513
2016,431680,04,79130,70
2016,431680,06,244,3
2016,431680,08,-63097,-18
2016,431680,09,-87921,-26
2016,431690,01,6619,7
2016,431690,02,-3099440,-651
2016,431690,04,54003,94
2016,431690,06,-1792,-2
2016,431690,08,-112054,-1
2016,431690,09,215646,156
2016,431870,01,-21435,-17
2016,431870,02,-4648506,-419
2016,431870,04,-37168,47
2016,431870,06,-39707,-20
2016,431870,08,-292183,-161
2016,431870,09,5655,129
2016,432200,01,-405,0
2016,432200,02,-1388435,41
2016,432200,04,-73890,-25
2016,432200,06,-57882,-1
2016,432200,08,73972,74
2016,432200,09,-309877,-233
2016,500270,01,-103524,-52
2016,500270,02,-9036103,-3257
2016,500270,04,-453724,-175
2016,500270,06,-620856,-280
2016,500270,08,-6532517,-2499
2016,500270,09,-63522,531
2016,500370,01,96117,5
2016,500370,02,-3430825,-1247
2016,500370,04,54282,95
2016,500370,06,-48486,-29
2016,500370,08,294230,171
2016,500370,09,53067,156
2016,500830,01,7317,1
2016,500830,02,1278789,748
2016,500830,04,363710,245
2016,500830,06,-13970,-1
2016,500830,08,4796843,2636
2016,500830,09,-248766,-123
2016,510340,01,-61445,-63
2016,510340,02,-6225854,-1177
2016,510340,04,-1468480,-757
2016,510340,06,-474559,-266
2016,510340,08,-12396319,-4782
2016,510340,09,-1975416,-912
2016,510760,01,-3948,-1
2016,510760,02,-3815939,-1075
2016,510760,04,-276967,-106
2016,510760,06,-81433,-34
2016,510760,08,-3784338,-652
2016,510760,09,-638736,-143
2016,510840,01,468,0
2016,510840,02,-2481178,-995
2016,510840,04,-315172,-170
2016,510840,06,-86447,-41
2016,510840,08,-3504725,-1910
2016,510840,09,-330607,-146
2016,520110,01,-19354,-14
2016,520110,02,-4624149,-2282
2016,520110,04,-359432,-214
2016,520110,06,-116025,-77
2016,520110,08,-1596332,-123
2016,520110,09,-993077,-516
2016,520140,01,-19158,-2
2016,520140,02,-4587060,-1629
2016,520140,04,-327201,-113
2016,520140,06,-73091,-27
2016,520140,08,-4281954,-267
2016,520140,09,-451648,-44
2016,520510,01,-8091,-4
2016,520510,02,-2271706,-847
2016,520510,04,-83480,-44
2016,520510,06,-121129,-41
2016,520510,08,-328637,38
2016,520510,09,-2479,70
2016,520870,01,-309097,-210
2016,520870,02,-29435467,-9453
2016,520870,04,-1580681,-423
2016,520870,06,-782073,-137
2016,520870,08,-24655433,-5100
2016,520870,09,437854,1294
2016,521880,01,-43199,-31
2016,521880,02,-2436400,-990
2016,521880,04,-90631,-22
2016,521880,06,-7026,-9
2016,521880,08,-2472780,-650
2016,521880,09,-95720,119
2016,530010,01,-799922,-471
2016,530010,02,-74468931,-32636
2016,530010,04,531040,468
2016,530010,06,-1328887,-317
2016,530010,08,-19699205,-2498
2016,530010,09,7254179,6927
2017,110020,01,3472,14
2017,110020,02,-2123509,-546
2017,110020,04,-71244,5
2017,110020,06,-246907,-159
2017,110020,08,-4213363,-1024
2017,110020,09,54340,377
2017,120040,01,-13277,-13
2017,120040,02,-789314,-358
2017,120040,04,-71501,-53
2017,120040,06,-48258,-25
2017,120040,08,-2297073,-1196
2017,120040,09,444056,479
2017,130260,01,-101502,-24
2017,130260,02,-8357426,-1788
2017,130260,04,-442858,21
2017,130260,06,-693898,-303
2017,130260,08,-15672984,-644
2017,130260,09,1354933,1373
2017,140010,01,54392,35
2017,140010,02,-583497,-227
2017,140010,04,-26852,0
2017,140010,06,-93842,-64
2017,140010,08,491417,964
2017,140010,09,1247500,1021
2017,150080,01,-7374,-4
2017,150080,02,-794892,-359
2017,150080,04,-23243,4
2017,150080,06,-67057,-31
2017,150080,08,249174,1452
2017,150080,09,-484522,-180
2017,150140,01,13529,18
2017,150140,02,-4752994,-1514
2017,150140,04,-371479,-5
2017,150140,06,-376614,-169
2017,150140,08,-8693725,-1873
2017,150140,09,-201042,474
2017,150420,01,-5457,3
2017,150420,02,-245303,113
2017,150420,04,-96480,-4
2017,150420,06,-56958,-28
2017,150420,08,907057,1437
2017,150420,09,284491,249
2017,150553,01,-27479,-6
2017,150553,02,-1278298,-235
2017,150553,04,-289986,-66
2017,150553,06,-110292,-48
2017,150553,08,-2305244,-180
2017,150553,09,-187022,-141
2017,150810,02,-190984,-91
2017,150810,04,-19339,-1
2017,150810,06,-6021,-3
2017,150810,08,-417328,-219
2017,150810,09,23741,17
2017,160030,01,-2829,-4
2017,160030,02,-516499,-141
2017,160030,04,-50086,-4
2017,160030,06,-59930,-19
2017,160030,08,-2118420,-1102
2017,160030,09,257978,208
2017,172100,01,602,1
2017,172100,02,-1380873,-477
2017,172100,04,-11041,79
2017,172100,06,-104991,-65
2017,172100,08,-1321872,-305
2017,172100,09,-277988,92
2017,210530,01,-8755,-9
2017,210530,02,-1531148,-698
2017,210530,04,79644,103
2017,210530,06,12520,7
2017,210530,08,-848055,105
2017,210530,09,177821,213
2017,211130,01,-58203,-37
2017,211130,02,-5234243,-1712
2017,211130,04,-382966,172
2017,211130,06,-254059,-64
2017,211130,08,-2868153,2548
2017,211130,09,-649008,-288
2017,221100,01,-20413,-4
2017,221100,02,-1837565,-408
2017,221100,04,-278244,25
2017,221100,06,-156989,-89
2017,221100,08,-6706727,-37
2017,221100,09,738641,596
2017,230370,01,-3613,-7
2017,230370,02,-472092,-262
2017,230370,04,29314,36
2017,230370,06,26437,63
2017,230370,08,-27544,579
2017,230370,09,-4787,76
2017,230440,01,-284286,-185
2017,230440,02,-16064130,-4525
2017,230440,04,-369351,236
2017,230440,06,-453489,-286
2017,230440,08,-20726480,-3698
2017,230440,09,2254754,2693
2017,230765,01,-27840,-23
2017,230765,02,-913768,-62
2017,230765,04,-1505,37
2017,230765,06,-123808,-46
2017,230765,08,-237919,120
2017,230765,09,161751,135
2017,240800,01,-5201,3
2017,240800,02,-738612,-73
2017,240800,04,-80653,-28
2017,240800,06,-211007,-103
2017,240800,08,-903421,-300
2017,240800,09,-372849,-46
2017,240810,01,-32229,-16
2017,240810,02,-5743964,-1008
2017,240810,04,-413030,-154
2017,240810,06,-234490,-182
2017,240810,08,-3249435,-29
2017,240810,09,-317451,282
2017,250400,01,19337,20
2017,250400,02,-1356210,-560
2017,250400,04,37444,79
2017,250400,06,-13164,8
2017,250400,08,-2254892,-1074
2017,250400,09,352782,346
2017,250750,01,-39906,-19
2017,250750,02,-4198394,-1905
2017,250750,04,-555122,-361
2017,250750,06,-62762,-8
2017,250750,08,-2621917,-13
2017,250750,09,204830,499
2017,260290,01,-8949,-1
2017,260290,02,-1709114,-71
2017,260290,04,-36490,10
2017,260290,06,-27667,-2
2017,260290,08,-2265077,-390
2017,260290,09,362492,193
2017,260410,01,8337,6
2017,260410,02,-2130997,-859
2017,260410,04,-65109,-17
2017,260410,06,-94359,-51
2017,260410,08,-548466,319
2017,260410,09,153078,291
2017,260720,01,35546,25
2017,260720,02,-1323267,-361
2017,260720,04,-262917,-79
2017,260720,06,-28215,-6
2017,260720,08,-2077922,-361
2017,260720,09,65749,235
2017,260790,01,-26034,23
2017,260790,02,-3994161,-695
2017,260790,04,-389798,-117
2017,260790,06,-39847,-4
2017,260790,08,-4552369,-1359
2017,260790,09,724986,645
2017,260960,01,36530,40
2017,260960,02,-1202069,-660
2017,260960,04,208123,179
2017,260960,06,-5872,5
2017,260960,08,-2758206,-621
2017,260960,09,1158995,633
2017,261110,01,-13137,-1
2017,261110,02,-2734369,-2021
2017,261110,04,-253932,-172
2017,261110,06,-16152,-9
2017,261110,08,344376,863
2017,261110,09,-71736,-25
2017,261160,01,-319458,-100
2017,261160,02,-22490587,-6958
2017,261160,04,-636398,-92
2017,261160,06,-483356,-198
2017,261160,08,-15022995,-4454
2017,261160,09,3822677,3584
2017,270430,01,-79073,-44
2017,270430,02,-3672521,-1115
2017,270430,04,-537377,-334
2017,270430,06,-209221,-99
2017,270430,08,-7225887,-2594
2017,270430,09,723777,1012
2017,280030,01,-15690,-8
2017,280030,02,-4012092,-1334
2017,280030,04,-285529,-41
2017,280030,06,-91571,-30
2017,280030,08,-5988089,-1011
2017,280030,09,-201758,171
2017,290570,01,-17084,-1
2017,290570,02,-2036149,21
2017,290570,04,-536802,-114
2017,290570,06,-75067,-12
2017,290570,08,-3561901,-94
2017,290570,09,-1159582,259
2017,291080,01,7117,13
2017,291080,02,-1083081,-315
2017,291080,04,47570,270
2017,291080,06,-77464,-12
2017,291080,08,-1578052,-180
2017,291080,09,600408,613
2017,291920,01,-2653,0
2017,291920,02,-739996,-25
2017,291920,04,53062,260
2017,291920,06,-14317,-8
2017,291920,08,-5500576,-2735
2017,291920,09,758009,635
2017,292740,01,-115255,-9
2017,292740,02,-11803135,-1792
2017,292740,04,868364,2264
2017,292740,06,-177698,-34
2017,292740,08,-33010053,-9894
2017,292740,09,928643,3516
2017,292920,01,-3080,-2
2017,292920,02,-426072,-84
2017,292920,04,-127660,-6
2017,292920,06,-20930,-9
2017,292920,08,-629801,-168
2017,292920,09,-362109,-75
2017,293070,01,-257061,-88
2017,293070,02,-1234694,-198
2017,293070,04,99506,248
2017,293070,06,-44801,-18
2017,293070,08,-2784710,-575
2017,293070,09,-322722,127
2017,293330,01,-1515,4
2017,293330,02,-780662,-477
2017,293330,04,-157496,-128
2017,293330,06,-30186,-9
2017,293330,08,-975826,-246
2017,293330,09,186379,171
2017,310400,01,4632,4
2017,310400,02,-2735911,-756
2017,310400,04,-194596,-22
2017,310400,06,-32666,13
2017,310400,08,-538716,95
2017,310400,09,-395367,-9
2017,310620,01,-375358,-138
2017,310620,02,-49963375,-10158
2017,310620,04,542982,1958
2017,310620,06,-830791,-195
2017,310620,08,-24007426,-1055
2017,310620,09,3008286,4377
2017,310670,01,-277419,-135
2017,310670,02,-35573627,-1443
2017,310670,04,-3325696,-184
2017,310670,06,-801036,-87
2017,310670,08,-22858453,-825
2017,310670,09,1369962,1049
2017,311860,01,-51136,-30
2017,311860,02,-13863106,-2664
2017,311860,04,-949649,324
2017,311860,06,-162592,-9
2017,311860,08,-4941077,1184
2017,311860,09,56714,1160
2017,312230,01,-19557,-10
2017,312230,02,-3724044,-1051
2017,312230,04,200961,232
2017,312230,06,-63911,-26
2017,312230,08,-206221,432
2017,312230,09,379527,400
2017,312510,01,-16364,-5
2017,312510,02,-120651,326
2017,312510,04,116589,116
2017,312510,06,40538,13
2017,312510,08,21928,109
2017,312510,09,264379,246
2017,312770,01,-3717,-3
2017,312770,02,-2097299,-935
2017,312770,04,-145104,-60
2017,312770,06,-51687,-32
2017,312770,08,-832810,-103
2017,312770,09,358944,285
2017,313130,01,-42984,-15
2017,313130,02,-3355326,-1211
2017,313130,04,-23825,109
2017,313130,06,-30486,-7
2017,313130,08,-531866,599
2017,313130,09,349404,442
2017,313170,01,-235,1
2017,313170,02,-808617,-411
2017,313170,04,11088,41
2017,313170,06,-53520,-41
2017,313170,08,-997004,-188
2017,313170,09,24438,38
2017,313670,01,10017,16
2017,313670,02,-1446658,-1096
2017,313670,04,120955,152
2017,313670,06,-67128,-26
2017,313670,08,-1478679,-589
2017,313670,09,503093,592
2017,314330,01,20146,12
2017,314330,02,-1424686,-429
2017,314330,04,153280,197
2017,314330,06,174,15
2017,314330,08,-1328593,-575
2017,314330,09,631390,547
2017,314480,01,-92768,0
2017,314480,02,-5905715,-807
2017,314480,04,-424874,-112
2017,314480,06,-90482,-11
2017,314480,08,-1005558,279
2017,314480,09,127289,398
2017,314610,01,-5587,0
2017,314610,02,-737398,-214
2017,314610,04,-134547,-57
2017,314610,06,-54984,-19
2017,314610,08,-1144278,-372
2017,314610,09,-135370,-83
2017,315180,01,872,0
2017,315180,02,-2471837,-308
2017,315180,04,-125989,-4
2017,315180,06,-39037,-16
2017,315180,08,-107047,216
2017,315180,09,259380,284
2017,315250,01,-13214,-4
2017,315250,02,-1319238,70
2017,315250,04,67104,97
2017,315250,06,2627,17
2017,315250,08,459460,514
2017,315250,09,-118323,-5
2017,316720,01,-13752,-9
2017,316720,02,-3085415,-531
2017,316720,04,-612055,44
2017,316720,06,-56231,30
2017,316720,08,-2199786,1025
2017,316720,09,460971,406
2017,317010,01,-18348,-9
2017,317010,02,-3669938,-544
2017,317010,04,-194703,15
2017,317010,06,-37371,-8
2017,317010,08,-780372,129
2017,317010,09,-170919,53
2017,317020,01,53821,53
2017,317020,02,-11354598,-1372
2017,317020,04,-559810,130
2017,317020,06,163021,149
2017,317020,08,-1871935,2845
2017,317020,09,-300612,556
2017,317070,01,2570,3
2017,317070,02,-1332808,-242
2017,317070,04,84593,113
2017,317070,06,-25704,-10
2017,317070,08,444959,438
2017,317070,09,405095,450
2017,320060,01,-14910,-2
2017,320060,02,-1637504,0
2017,320060,04,90660,154
2017,320060,06,-149176,-8
2017,320060,08,-3453628,919
2017,320060,09,-105993,-2
2017,320120,01,-1540,1
2017,320120,02,-3157146,-871
2017,320120,04,-506129,-74
2017,320120,06,41861,41
2017,320120,08,-1144500,-250
2017,320120,09,98813,101
2017,320130,01,-4053,1
2017,320130,02,-1944521,-642
2017,320130,04,141983,171
2017,320130,06,24738,23
2017,320130,08,-516177,404
2017,320130,09,-3744,149
2017,320320,01,-2509,3
2017,320320,02,-797286,-34
2017,320320,04,65191,23
2017,320320,06,-11405,8
2017,320320,08,-1130937,13
2017,320320,09,321922,247
2017,320430,01,937,1
2017,320430,02,35647,49
2017,320430,04,2042,3
2017,320430,06,154,0
2017,320430,08,30127,30
2017,320430,09,4911,5
2017,320500,01,-20493,0
2017,320500,02,-4742322,-915
2017,320500,04,-659232,-146
2017,320500,06,-141154,-68
2017,320500,08,-8626522,-1804
2017,320500,09,-1029194,483
2017,320520,01,-5397,-11
2017,320520,02,-3488812,-870
2017,320520,04,-6782,108
2017,320520,06,-8904,8
2017,320520,08,-2365809,-282
2017,320520,09,479465,378
2017,320530,01,-23122,-20
2017,320530,02,-10880605,-1820
2017,320530,04,-656316,-141
2017,320530,06,-141180,-13
2017,320530,08,-3589893,547
2017,320530,09,790852,719
2017,330010,01,-8017,-1
2017,330010,02,-3396424,-1040
2017,330010,04,-394772,-114
2017,330010,06,-32108,-2
2017,330010,08,-1343462,-339
2017,330010,09,169559,196
2017,330040,01,-18967,-6
2017,330040,02,-1417743,-724
2017,330040,04,-122813,-72
2017,330040,06,-18805,-10
2017,330040,08,197067,161
2017,330040,09,-58131,-29
2017,330045,01,6894,5
2017,330045,02,-1493923,-715
2017,330045,04,-118895,-25
2017,330045,06,-10786,-6
2017,330045,08,-552769,-212
2017,330045,09,157044,110
2017,330070,01,6907,6
2017,330070,02,-1177335,-679
2017,330070,04,-14947,10
2017,330070,06,-36309,-16
2017,330070,08,-150907,-83
2017,330070,09,201200,212
2017,330100,01,6044,4
2017,330100,02,-5621489,-2194
2017,330100,04,-1020629,-494
2017,330100,06,-18349,-2
2017,330100,08,-1605018,-597
2017,330100,09,161142,212
2017,330170,01,-16363,-7
2017,330170,02,-12680511,-4861
2017,330170,04,-1231614,-559
2017,330170,06,-182705,-113
2017,330170,08,-7332691,-3487
2017,330170,09,-175365,493
2017,330200,01,-15450,-4
2017,330200,02,-729377,-273
2017,330200,04,367052,208
2017,330200,06,-20577,1
2017,330200,08,811944,409
2017,330200,09,466044,205
2017,330240,01,-101804,-14
2017,330240,02,-18916751,-3437
2017,330240,04,-2056842,-455
2017,330240,06,-295432,-27
2017,330240,08,-20212977,-5499
2017,330240,09,728351,491
2017,330270,01,10122,7
2017,330270,02,-286978,-105
2017,330270,04,35836,34
2017,330270,06,-499,1
2017,330270,08,13631,109
2017,330270,09,291247,252
2017,330330,01,-148604,-66
2017,330330,02,-13888605,-4624
2017,330330,04,-928059,-356
2017,330330,06,-102861,-45
2017,330330,08,-2587489,-633
2017,330330,09,821934,752
2017,330340,01,3896,3
2017,330340,02,-1354066,16
2017,330340,04,115207,202
2017,330340,06,-15136,-7
2017,330340,08,37053,149
2017,330340,09,-189340,-14
2017,330350,01,-55683,-37
2017,330350,02,-3226478,-1610
2017,330350,04,-941848,-649
2017,330350,06,-99614,40
2017,330350,08,-3398121,-2251
2017,330350,09,1004401,876
2017,330390,01,-2318,1
2017,330390,02,-4053803,-1730
2017,330390,04,-5286,79
2017,330390,06,-22363,-10
2017,330390,08,-225008,63
2017,330390,09,179652,66
2017,330415,02,-207264,-86
2017,330415,04,-8274,-6
2017,330415,08,-43258,-22
2017,330415,09,10879,11
2017,330420,01,24267,17
2017,330420,02,-349253,322
2017,330420,04,-88036,98
2017,330420,06,-85792,-2
2017,330420,08,1094795,741
2017,330420,09,108990,130
2017,330452,01,-58935,1
2017,330452,02,-4702300,-707
2017,330452,04,-795710,-26
2017,330452,06,-40293,-1
2017,330452,08,-3541676,50
2017,330452,09,338595,274
2017,330455,01,-1245654,-223
2017,330455,02,-214875565,-43519
2017,330455,04,-10195964,-3327
2017,330455,06,-2611285,-789
2017,330455,08,-66836064,-15970
2017,330455,09,687390,4279
2017,330490,01,-13595,-7
2017,330490,02,-7550914,-2626
2017,330490,04,-822269,-282
2017,330490,06,-34300,-17
